11339645,150,102
14720992,149,140
11339645,144,166
14955513,146,98
17483982,166,97
16280710,152,142
15668077,146,78
14400705,146,121
18503037,107,194
14720992,160,123
17483982,177,112
17482415,173,88
17522194,152,146
18610848,189,135
12304810,198,174
14720992,168,99
13400008,160,95
11421522,175,170
13791690,166,121
11421522,177,139
17670991,146,171
17670991,144,127
12912042,174,128
18610848,198,116
17482415,155,177
13400008,171,107
18455484,175,121
18455484,173,159
15815841,199,128
17670991,155,115
13400008,146,133
14955513,192,173
13791690,189,83
14955513,189,121
13791690,175,161
18455484,166,161
17522194,182,87
17482415,182,128
17522194,186,147
13400008,157,109
17482415,177,100
17482415,178,131
14955513,180,171
15022326,185,104
15022326,174,130
18487419,192,103
14510913,169,119
17522194,126,85
18487419,187,133
11382687,153,167
18487419,175,165
18487419,173,79
15022326,198,112
12304810,111,197
13162049,115,181
13448497,168,174
13448497,169,108
18487419,155,179
18487419,152,118
18419512,200,147
11421522,107,234
15022326,168,161
18866291,111,167
15501738,149,94
11421522,111,182
15022326,157,119
13448497,131,127
18369217,115,169
17522194,107,153
17754959,144,122
13930854,146,94
15501738,169,82
12185911,149,146
17467425,181,161
17467425,180,108
17754959,137,101
13066164,178,148
13066164,177,170
12185911,130,148
17467425,177,174
15843749,111,245
12185911,137,179
17320806,198,102
16921737,198,120
13930854,168,151
12185911,166,113
17467425,166,132
12185911,155,169
13328949,111,190
14699632,200,156
18256881,153,91
15843749,144,91
12185911,182,159
12185911,181,124
18256881,168,155
18256881,166,84
16635872,200,101
12185911,178,163
17829138,124,158
18369217,189,162
18256881,174,110
13930854,197,142
18369217,199,143
18256881,189,118
17829138,108,125
18256881,180,165
18369217,192,108
14545270,189,137
14230720,156,137
16888462,189,150
17723704,200,100
17873313,153,75
14545270,171,166
11645958,115,165
16840195,177,177
16840195,173,174
13428095,161,160
18430936,115,159
11645958,111,181
14516008,175,129
15971759,177,97
16840195,164,95
15111173,182,135
17873313,173,161
18430936,107,182
15971759,181,153
14545270,192,135
16840195,159,117
14545270,198,115
16888462,198,111
15184080,107,180
12448792,153,127
17458395,185,79
14516008,192,176
17458395,189,162
16840195,146,112
12448792,156,160
15111173,160,90
18917134,169,156
18917134,160,148
17458395,180,115
12939725,152,93
17873313,111,206
11868310,137,89
13428095,115,86
12448792,144,121
17933969,145,90
13745432,107,188
13012652,130,159
15184080,152,149
11305588,181,74
11824963,177,105
16888462,164,72
15971759,148,116
17458395,198,97
14545270,152,90
14230720,107,150
16840195,111,219
15971759,146,103
15971759,145,105
16888462,158,75
16888462,155,192
15111173,131,156
17933969,126,125
11824963,169,93
12939725,168,171
17873313,148,147
12203949,197,166
11884899,185,146
11884899,189,161
16313478,152,125
16313478,156,131
13464898,143,168
16313478,150,103
15077182,200,101
11868310,171,102
11868310,174,111
16313478,144,131
11824963,148,170
18132894,107,212
17458395,156,172
12203949,182,157
11824963,126,99
16313478,160,109
17890151,199,123
17458395,107,214
16313478,115,165
13464898,187,161
13464898,181,105
16313478,107,231
12203949,160,129
13745432,185,153
12753436,182,115
12753436,187,150
18430936,145,112
15668077,﻿103,90
13464898,169,78
13464898,166,167
12753436,169,90
11884899,159,123
15776598,﻿103,100
13464898,173,125
15150887,199,149
18184879,175,168
18184879,173,174
17198425,181,130
17221680,180,100
13767072,160,132
11884899,107,228
12753436,150,129
17198425,173,88
18369217,﻿103,101
16174620,192,175
13179379,124,119
17221680,197,81
17221680,199,71
12483978,174,127
16870821,197,121
17221680,192,132
13769976,145,169
11395172,131,169
13769976,149,83
16174620,186,122
13791690,115,143
14627490,185,148
18745100,182,126
12686899,111,175
15964551,192,134
12483978,186,164
17990187,186,145
13767072,181,126
12037204,180,162
12363697,107,182
16635872,199,96
11395172,146,143
12185911,200,120
11395172,148,136
16174620,178,145
18184879,144,142
12037204,185,126
13767072,198,185
17221680,175,111
18184879,126,118
18534172,187,92
16635872,187,93
11395172,158,95
16174620,166,105
12686899,108,135
13179379,107,212
13791690,137,140
18184879,131,171
18184879,130,144
15150887,158,168
18503037,171,124
15964551,173,155
18503037,175,164
16635872,174,74
11395172,160,170
14400705,150,117
14181195,181,145
14181195,180,144
15964551,175,173
17198425,130,169
15248750,111,163
12753436,108,170
18503037,164,144
12805060,187,92
16635872,168,113
11395172,177,142
12686899,156,163
17990187,146,102
12805060,181,117
17781442,146,125
16635872,158,104
11395172,189,104
14627490,156,156
17198425,155,194
17198425,156,100
17198425,150,133
17781442,153,99
12686899,143,141
14627490,157,95
18593509,111,246
12483978,152,147
14400705,189,156
17198425,148,105
16635872,146,103
17621068,137,176
17198425,144,163
12686899,148,171
12448792,192,152
16870821,126,153
12957872,169,97
18593509,144,144
11305588,168,107
16561596,﻿103,114
12086837,﻿103,173
15184080,177,160
12448792,180,101
12957872,178,115
16075859,186,156
16870821,111,212
18534172,124,75
11305588,156,130
17990187,111,176
14699632,148,131
13179379,178,117
16155175,197,106
11645958,180,132
18158249,166,103
16635872,111,236
15964551,111,194
15579001,111,222
11645958,186,69
13179379,189,75
15184080,181,140
18534172,107,232
16155175,185,84
12363697,198,97
16870821,130,130
16155175,187,180
14545270,107,164
18726224,145,154
14230720,198,113
14230720,197,161
15039407,157,93
14378630,﻿103,113
18593509,181,135
18593509,187,124
18593509,186,127
16870821,161,130
18726224,197,152
18158249,185,105
18158249,181,117
16633847,189,135
18593509,177,174
11305588,111,155
18419512,161,79
18419512,137,162
14230720,171,92
17824305,200,152
16870821,185,152
18534172,131,161
13428095,175,168
18726224,178,175
12473850,160,100
15579001,157,146
11645958,146,87
15039407,124,97
18534172,149,77
18534172,148,158
18726224,187,87
15579001,145,160
15579001,148,100
17254530,192,148
15553141,166,91
12474305,111,159
11306963,143,93
17254530,199,122
12761270,159,71
17254530,198,114
16900416,161,109
11127003,150,108
11966325,160,79
14674157,171,125
16359322,107,179
11378333,168,139
18954507,180,142
12761270,161,113
15553141,155,174
14674157,164,153
11966325,173,132
15136775,199,108
11378333,158,132
11120600,146,96
11120600,144,179
12041569,178,169
16900416,146,88
14674157,155,154
11127003,171,126
11966325,180,131
11966325,189,93
12041569,182,101
11306963,161,88
16900416,149,92
15553141,185,76
12761270,144,167
17025034,115,108
14198497,143,146
12166753,158,152
14198497,146,100
12166753,159,84
15136775,178,177
18954507,192,165
15553141,174,162
15884147,145,107
16948361,181,119
12166753,186,78
17254530,157,160
18954507,137,98
12166753,171,125
15884147,156,122
15553141,198,149
12761270,126,94
17254530,148,169
16948361,178,186
16808013,198,97
18971967,173,118
14674157,111,242
14198497,173,151
11309745,160,114
11209290,108,160
18971967,181,123
15884147,177,133
17254530,164,95
16948361,197,147
11309745,177,146
18971967,178,96
12686899,178,184
13617761,171,153
17621068,143,140
16718189,171,155
17621068,145,98
11067454,189,133
13593212,137,96
17579739,177,113
11309745,156,156
15136775,111,216
17131883,177,90
14580243,197,146
16808013,158,138
12686899,199,113
11792999,160,129
14771332,177,138
16718189,197,139
11067454,161,142
17423136,192,134
11309745,126,137
13593212,152,97
12686899,181,158
14771332,187,91
12686899,180,152
11792999,156,97
11792999,155,113
17621068,174,123
16808013,173,123
11302871,180,87
17025034,199,151
16669995,150,157
12957105,111,199
16669995,146,167
16669995,145,170
11792999,182,166
18796365,181,151
14771332,159,108
14362055,174,151
16900416,126,150
11120600,197,127
11120600,199,136
17423136,178,159
16808013,107,187
17621068,198,147
14771332,168,129
11120600,182,129
17423136,187,150
11966325,137,178
18796365,199,95
14362055,166,98
16669995,130,96
14580243,157,158
14580243,158,155
12590970,﻿103,145
13593212,126,78
16035595,200,134
12761270,171,117
14362055,198,171
12305021,111,184
17025034,144,107
17025034,158,150
15136775,137,145
18796365,171,101
11476313,152,118
18246638,160,148
14714461,107,168
18246638,152,109
14714461,115,180
17423136,131,83
15141298,156,124
15141298,158,123
11399566,185,147
18246638,173,172
14113742,161,123
15141298,146,123
16290362,130,116
11645958,﻿103,103
16596937,148,153
11399566,173,100
17011161,166,112
14113742,177,114
11255532,178,103
13336988,166,118
13644859,198,146
14362055,148,104
18246638,192,175
16596937,157,102
11399566,164,113
16290362,146,172
11399566,168,80
11399566,169,110
14113742,180,109
16499020,﻿103,113
14161545,156,97
17011161,185,149
13558017,126,86
14714461,153,168
15141298,197,121
14161545,161,140
14161545,160,114
13644859,178,104
15460840,111,206
16152043,187,141
17900716,166,159
13978208,124,139
14539468,144,179
16152043,157,109
17579739,171,116
14161545,148,147
12961467,200,171
13644859,153,166
16214428,111,232
17011161,198,135
16152043,160,79
15141298,161,151
13978208,111,208
15460840,149,77
15460840,143,107
17254530,111,165
15778844,186,157
15778844,187,155
11209290,126,132
14539468,124,132
14539468,130,75
13662005,198,123
13644859,124,70
15778844,166,85
13662005,186,79
15460840,178,161
17254530,126,159
15778844,150,144
16152043,124,85
17913575,111,228
15715238,181,148
15460840,187,104
11399566,155,135
16596937,131,100
18246638,197,161
11399566,158,104
16208855,149,137
16208855,146,159
15715238,187,102
17887009,153,107
17913575,126,151
12474305,146,162
13662005,150,121
18369734,200,85
11209290,155,127
13662005,152,112
18649930,115,167
17278439,148,128
16596937,108,72
12041569,143,114
17278439,161,169
17011161,111,241
16208855,137,113
15778844,111,178
16035595,144,102
17913575,156,116
13645117,111,241
13103890,192,79
12996775,107,161
15826599,﻿103,91
13074230,157,161
13230446,189,117
13230446,186,155
13645117,115,149
13555855,137,90
16035595,155,174
17913575,168,108
14245270,192,122
14245270,197,74
13230446,173,162
11654009,143,131
17913575,131,113
11654009,144,177
11605639,200,156
18303232,152,140
18743625,178,144
13103890,175,82
18303232,157,90
11011730,187,134
16035595,126,104
18929759,143,98
11654009,157,95
17913575,145,112
17876281,169,148
14245270,177,89
14245270,178,98
13393244,200,143
13047812,166,156
17876281,155,181
12554089,﻿103,122
14245270,161,161
12996775,144,97
12996775,146,93
18743625,185,130
13047812,178,114
12996775,152,150
12996775,153,98
18303232,144,155
17716788,108,86
14245270,156,106
13426037,155,163
11212631,115,182
12996775,158,129
18929759,152,98
14245270,158,83
13426037,180,110
13555855,158,118
17913575,175,88
16035595,168,154
12996775,164,125
18303232,111,232
18364452,107,159
18303232,115,121
11654009,198,149
13047812,157,119
11011730,158,138
13047812,152,86
11011730,156,109
12996775,181,164
13902133,146,155
14161545,111,171
11784723,180,118
14320616,108,118
14161545,115,112
13595640,149,112
18487664,185,90
18487664,180,126
18354181,158,115
18354181,156,163
16214428,124,114
13902133,150,114
11784723,199,130
13978208,177,105
11249627,111,240
13978208,169,159
11011730,107,207
13555855,199,142
11424944,124,67
18354181,173,84
13595640,126,163
11784723,168,166
16214428,143,181
13426037,143,153
16214428,149,120
13426037,145,148
11424944,115,93
13978208,156,101
18241751,﻿103,144
18911225,197,161
18354181,161,143
11784723,173,133
15503428,﻿103,120
16214428,152,84
13595640,111,181
18743625,111,234
15470449,137,143
13902133,185,124
16214428,166,98
18354181,111,209
13645117,159,122
15251240,160,165
18743625,108,143
13595640,171,125
13595640,178,150
13645117,146,95
15470449,157,171
15470449,159,97
18487664,168,79
18929759,108,98
13196023,﻿103,127
16214428,181,101
13595640,166,110
15251240,137,144
13645117,160,90
15470449,146,92
15470449,149,150
18487664,156,88
14706473,107,156
13902133,173,80
13902133,174,138
11249627,174,119
11302871,111,173
16521430,158,127
13786335,185,135
11969574,180,122
15628182,197,109
12073656,186,130
15887546,153,78
13786335,180,94
11969574,185,147
16079606,169,159
15887546,164,71
14580243,115,87
15887546,166,161
18487664,126,142
15460840,200,167
13786335,169,171
14057895,148,110
11969574,166,125
13411371,107,199
14057895,131,135
16521430,185,78
11969574,159,133
11147359,149,119
11424944,149,150
15848710,146,84
11147359,174,148
16079606,137,173
11147359,171,111
15848710,149,140
12286685,197,127
15628182,155,100
14706473,168,95
11147359,166,119
13786335,150,117
11302871,160,120
11147359,199,121
11722256,185,123
16608909,111,226
15628182,168,139
12305021,199,126
15848710,160,148
15848710,161,141
16079606,143,92
16079606,146,89
11147359,185,114
14320616,198,180
14057895,175,90
13786335,131,99
12305021,180,171
16079606,152,134
14271607,148,152
13411371,156,82
16359322,181,81
18364452,168,173
18364452,169,82
16359322,175,145
13411371,166,90
16608909,182,124
12961467,186,74
16170423,115,148
16079606,111,204
13793533,161,146
11722256,155,162
16521430,108,162
11399566,200,162
13793533,158,102
17716788,199,119
16521430,﻿103,135
13103890,159,135
11969574,144,113
12073656,160,114
12961467,146,93
12961467,143,102
17716788,185,153
12073656,150,129
17716788,182,82
13411371,137,93
16608909,198,181
13411371,130,80
12961467,171,172
17716788,173,80
13393244,198,188
14506962,189,141
16521430,148,176
14674157,182,142
16359322,158,108
11212631,178,174
15171261,153,102
13015140,200,120
14936226,200,171
16159496,175,85
16705296,160,137
12709794,171,141
12993496,158,90
18393575,137,162
12993496,153,161
18635759,169,144
17866032,161,132
16705296,156,157
17866032,164,98
12993496,152,156
13825862,168,79
16705296,150,92
13825862,169,80
14795071,126,89
13825862,192,101
16705296,144,132
16159496,197,107
13495831,200,176
12607711,159,80
12993496,187,154
16994171,171,97
16994171,173,84
12607711,144,119
13569175,111,161
18393575,181,101
18635759,157,109
18393575,186,143
18644453,﻿103,105
18417276,200,157
18393575,192,150
16994171,198,185
13825862,158,87
14795071,159,103
12993496,178,141
16994171,189,99
12607711,115,158
12709794,186,82
14475651,153,80
11632897,173,174
11632897,175,138
14493585,131,79
14475651,166,138
13180083,181,84
14475651,164,71
11054811,126,99
11755335,178,145
16427209,180,119
16924175,150,96
11632897,161,95
11755335,174,88
18328511,169,138
15848710,124,105
13545430,186,90
12308565,150,122
13825862,111,199
14493585,150,177
13545430,182,123
16924175,137,115
15980345,200,123
11632897,145,144
14410736,166,108
16427209,158,146
12709794,126,70
13595011,144,104
13595011,145,143
13545430,126,111
13569175,186,85
16924175,124,72
12308565,130,93
11755335,143,121
16159496,131,114
16427209,149,100
11054811,164,108
13545430,137,141
12308565,148,134
11755335,137,86
13595011,169,159
11054811,153,123
16159496,159,103
16924175,107,219
16427209,175,86
11755335,166,118
13545430,144,163
14493585,192,88
16159496,153,146
11755335,159,106
11755335,156,162
11755335,150,91
14493585,181,94
12607711,197,78
13545430,150,179
12607711,199,114
17404950,108,119
15251240,197,80
16053391,146,101
16731562,﻿103,128
11724464,146,162
13066545,175,131
18960068,160,115
16053391,156,146
18718251,168,147
18960068,157,121
16053391,152,91
17708613,108,142
11724464,164,131
15251240,175,140
17404950,124,120
13304838,159,141
11347197,107,140
18960068,181,102
18960068,182,94
18960068,174,91
18960068,178,156
18371188,115,179
16801023,181,154
18668586,186,96
14228768,143,144
16170423,200,173
13066545,137,126
11798248,107,222
11067454,﻿103,120
14228768,152,111
18911225,161,117
14475651,178,164
14475651,175,77
18960068,149,77
16410013,187,121
13304838,198,133
17800818,156,168
18718251,185,119
14228768,137,97
17800818,153,168
16410013,178,190
16801023,173,106
13304838,182,127
11315229,107,139
17486106,161,101
13015140,160,118
14293681,144,162
13184359,171,130
17167462,159,66
11314611,107,195
16900501,111,194
17965064,130,172
13015140,175,78
17876281,108,137
17486106,159,148
18668586,155,133
13184359,178,140
13393641,153,163
13015140,187,166
13184359,186,88
16492778,﻿103,181
17486106,178,112
13015140,199,135
16900501,143,179
17404950,146,148
11724464,107,162
15171261,192,92
18718251,111,251
18718251,107,216
18718251,108,101
13609819,107,229
16964568,108,151
13393641,164,149
17486106,111,173
11724464,111,167
15171261,182,138
13393641,166,110
11574691,157,80
16900501,161,124
11798248,181,154
16900501,178,183
18393575,107,177
13393641,192,155
17486106,145,74
13015140,144,116
17863048,143,86
13015140,146,131
14293681,166,151
11574691,166,123
16900501,174,156
11798248,152,150
13609819,124,152
17404950,160,145
17404950,158,135
17404950,156,109
17404950,157,144
14293681,153,158
13393641,187,152
11574691,173,93
13495831,131,123
17404950,153,78
11798248,164,155
15190261,186,146
16964568,143,163
18542362,143,92
13303281,111,162
16561596,177,107
11103519,200,152
16754150,187,171
18186664,149,68
14716451,175,122
15715238,149,122
18542362,148,139
15715238,146,89
16964568,152,96
14475651,200,171
16754150,173,87
16754150,175,86
14265678,137,165
14716451,185,118
17965064,192,151
12999878,159,145
15190261,161,135
15139747,115,162
16754150,164,75
16754150,166,93
13447817,﻿103,172
14716451,150,137
17301122,149,162
12999878,153,147
15715238,153,131
18542362,131,134
17301122,130,120
18953755,145,155
14265678,111,184
18369734,182,128
16964568,185,113
15190261,143,133
15190261,149,93
11983501,161,91
17301122,124,77
18542362,111,187
13502800,111,164
18196099,143,84
15139747,145,113
18369734,164,160
18960250,111,224
16561596,155,143
15139747,157,97
14716451,107,144
16754150,﻿103,151
11444002,199,138
17301122,107,153
14265678,161,87
18369734,150,173
13502800,126,120
15190261,130,164
16561596,148,94
17415776,108,92
15139747,168,146
11983501,157,136
11983501,159,121
17965064,148,96
17965064,144,81
12999878,185,126
12999878,186,147
15038224,146,89
16973288,169,109
15038224,145,160
13502800,155,162
18196099,107,191
18371188,180,135
17708613,186,113
17640126,146,92
14936226,174,138
13502800,160,75
12418458,155,146
12418458,156,92
16973288,143,140
14936226,187,167
16376305,107,228
11315229,156,176
17415776,153,105
13502800,175,108
13502800,178,116
13502800,174,139
16973288,152,119
17708613,168,91
17708613,164,146
14228768,178,149
18960250,160,158
11347197,199,129
15038224,155,160
18960250,164,74
13303281,159,137
14442425,171,102
18542362,182,170
18953755,130,140
15038224,180,91
17640126,174,159
18855239,131,151
18371188,148,121
17640126,171,121
13502800,198,136
15973423,175,117
12418458,164,78
17640126,187,124
15038224,171,92
18960250,187,115
18855239,146,163
18542362,166,146
15973423,186,101
14442425,152,153
13558017,182,93
16973288,182,157
